id,ShipName,CallSign,IMO,MMSI,ShipTypeCN,ShipTypeEN,NavStatusCN,NavStatusEN,Length,Width,Draught,Heading,Course,Speed,Lon,Lat,Rot,Dest,ETA,Receivedtime（UTC+8）,UnixTime,Lon_d,Lat_d,AisType
550,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,170.2,8.3,120°30.595′E,37°54.960′N,0,,00-00 24:60,2019/12/4 18:26,1575455170,120.509917,37.915998,岸基
551,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,165.4,8.5,120°30.611′E,37°54.891′N,0,,00-00 24:60,2019/12/4 18:26,1575455199,120.510178,37.914842,岸基
552,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,174.3,8.2,120°30.636′E,37°54.811′N,0,,00-00 24:60,2019/12/4 18:27,1575455233,120.510595,37.913517,岸基
553,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,172.9,8.3,120°30.653′E,37°54.760′N,0,,00-00 24:60,2019/12/4 18:27,1575455256,120.510883,37.912667,岸基
554,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,164.3,8.9,120°30.657′E,37°54.751′N,0,,00-00 24:60,2019/12/4 18:27,1575455260,120.510957,37.912517,岸基
555,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,175.1,8.5,120°30.666′E,37°54.676′N,0,,00-00 24:60,2019/12/4 18:28,1575455290,120.511095,37.91127,岸基
556,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,175.2,8.9,120°30.666′E,37°54.671′N,0,,00-00 24:60,2019/12/4 18:28,1575455292,120.511105,37.91119,岸基
557,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,175.2,8.9,120°30.670′E,37°54.652′N,0,,00-00 24:60,2019/12/4 18:28,1575455301,120.511167,37.910867,岸基
558,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,172.9,8.6,120°30.680′E,37°54.605′N,0,,00-00 24:60,2019/12/4 18:28,1575455320,120.511338,37.910077,岸基
559,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,173.6,8.7,120°30.690′E,37°54.544′N,0,,00-00 24:60,2019/12/4 18:29,1575455346,120.5115,37.909067,岸基
560,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,165.2,8.7,120°30.695′E,37°54.531′N,0,,00-00 24:60,2019/12/4 18:29,1575455352,120.511582,37.908843,岸基
561,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,168.7,8.1,120°30.729′E,37°54.460′N,0,,00-00 24:60,2019/12/4 18:29,1575455382,120.512145,37.907672,岸基
562,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,168.7,8.1,120°30.732′E,37°54.438′N,0,,00-00 24:60,2019/12/4 18:29,1575455391,120.5122,37.9073,岸基
563,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,173.2,9,120°30.736′E,37°54.391′N,0,,00-00 24:60,2019/12/4 18:30,1575455412,120.512272,37.906513,岸基
564,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,172.6,8.6,120°30.754′E,37°54.320′N,0,,00-00 24:60,2019/12/4 18:30,1575455442,120.512572,37.905338,岸基
565,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,169.9,8.6,120°30.770′E,37°54.247′N,0,,00-00 24:60,2019/12/4 18:31,1575455472,120.512833,37.904122,岸基
566,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,171.5,8.6,120°30.772′E,37°54.238′N,0,,00-00 24:60,2019/12/4 18:31,1575455476,120.512867,37.903967,岸基
567,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,171.2,8.4,120°30.786′E,37°54.177′N,0,,00-00 24:60,2019/12/4 18:31,1575455503,120.513095,37.902945,岸基
568,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,174.4,8.6,120°30.793′E,37°54.131′N,0,,00-00 24:60,2019/12/4 18:32,1575455522,120.513217,37.902183,岸基
569,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,167.4,8.4,120°30.801′E,37°54.100′N,0,,00-00 24:60,2019/12/4 18:32,1575455534,120.513355,37.90167,岸基
570,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,163.5,8.7,120°30.827′E,37°54.030′N,0,,00-00 24:60,2019/12/4 18:32,1575455564,120.51379,37.900507,岸基
571,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,167.6,8.9,120°30.846′E,37°53.955′N,0,,00-00 24:60,2019/12/4 18:33,1575455597,120.514105,37.899243,岸基
572,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,168.7,8.5,120°30.854′E,37°53.918′N,0,,00-00 24:60,2019/12/4 18:33,1575455612,120.514233,37.898633,岸基
573,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,159.2,8.6,120°30.867′E,37°53.889′N,0,,00-00 24:60,2019/12/4 18:33,1575455624,120.514445,37.898145,岸基
574,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,165.1,8.8,120°30.891′E,37°53.818′N,0,,00-00 24:60,2019/12/4 18:34,1575455655,120.514848,37.896973,岸基
575,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,163.3,8.7,120°30.918′E,37°53.746′N,0,,00-00 24:60,2019/12/4 18:34,1575455685,120.515292,37.895765,岸基
576,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,155.7,8.9,120°30.975′E,37°53.614′N,0,,00-00 24:60,2019/12/4 18:35,1575455742,120.51625,37.893567,岸基
577,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,158.4,8.7,120°30.980′E,37°53.606′N,0,,00-00 24:60,2019/12/4 18:35,1575455747,120.516338,37.89343,岸基
578,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,167.9,8.3,120°31.008′E,37°53.536′N,0,,00-00 24:60,2019/12/4 18:36,1575455776,120.516798,37.892272,岸基
579,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,167.4,8.6,120°31.016′E,37°53.510′N,0,,00-00 24:60,2019/12/4 18:36,1575455788,120.516933,37.891833,岸基
580,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,163.4,8.9,120°31.034′E,37°53.466′N,0,,00-00 24:60,2019/12/4 18:36,1575455807,120.517228,37.891092,岸基
581,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,162.7,9.1,120°31.065′E,37°53.406′N,0,,00-00 24:60,2019/12/4 18:37,1575455833,120.51775,37.890098,岸基
582,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,163.6,8.9,120°31.070′E,37°53.395′N,0,,00-00 24:60,2019/12/4 18:37,1575455837,120.517827,37.889917,岸基
583,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,163.4,8.3,120°31.099′E,37°53.326′N,0,,00-00 24:60,2019/12/4 18:37,1575455867,120.518313,37.888768,岸基
584,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,156.9,8.9,120°31.130′E,37°53.255′N,0,,00-00 24:60,2019/12/4 18:38,1575455899,120.51884,37.887583,岸基
585,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,148.9,8.8,120°31.171′E,37°53.188′N,0,,00-00 24:60,2019/12/4 18:38,1575455928,120.519523,37.886472,岸基
586,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,151.3,8.7,120°31.212′E,37°53.113′N,0,,00-00 24:60,2019/12/4 18:39,1575455961,120.520208,37.885225,岸基
587,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,151.5,8.9,120°31.251′E,37°53.051′N,0,,00-00 24:60,2019/12/4 18:39,1575455989,120.520857,37.88419,岸基
588,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,150.6,8.9,120°31.285′E,37°53.012′N,0,,00-00 24:60,2019/12/4 18:40,1575456008,120.521417,37.883533,岸基
589,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,141.8,9.2,120°31.306′E,37°52.990′N,0,,00-00 24:60,2019/12/4 18:40,1575456019,120.521765,37.88317,岸基
590,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,166.2,8.3,120°31.345′E,37°52.924′N,0,,00-00 24:60,2019/12/4 18:40,1575456050,120.522425,37.882068,岸基
591,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,160.4,9.1,120°31.376′E,37°52.853′N,0,,00-00 24:60,2019/12/4 18:41,1575456080,120.522932,37.880878,岸基
592,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,151.6,8.7,120°31.414′E,37°52.783′N,0,,00-00 24:60,2019/12/4 18:41,1575456112,120.523565,37.879712,岸基
593,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,151.6,8.7,120°31.454′E,37°52.724′N,0,,00-00 24:60,2019/12/4 18:42,1575456138,120.524233,37.878733,岸基
594,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,153.8,8.8,120°31.458′E,37°52.718′N,0,,00-00 24:60,2019/12/4 18:42,1575456141,120.524307,37.87863,岸基
595,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,146.3,8.9,120°31.506′E,37°52.654′N,0,,00-00 24:60,2019/12/4 18:42,1575456171,120.525103,37.877562,岸基
596,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,146.5,9.1,120°31.526′E,37°52.628′N,0,,00-00 24:60,2019/12/4 18:43,1575456183,120.525433,37.877133,岸基
597,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,158.3,8.9,120°31.551′E,37°52.588′N,0,,00-00 24:60,2019/12/4 18:43,1575456202,120.525852,37.876468,岸基
598,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,159.2,8.9,120°31.584′E,37°52.527′N,0,,00-00 24:60,2019/12/4 18:43,1575456229,120.5264,37.87545,岸基
599,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,153.8,9,120°31.590′E,37°52.518′N,0,,00-00 24:60,2019/12/4 18:43,1575456232,120.526502,37.875308,岸基
600,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,141.8,8.8,120°31.641′E,37°52.456′N,0,,00-00 24:60,2019/12/4 18:44,1575456263,120.527345,37.874262,岸基
601,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,141,8.8,120°31.663′E,37°52.434′N,0,,00-00 24:60,2019/12/4 18:44,1575456274,120.527717,37.8739,岸基
602,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,156.5,8.7,120°31.697′E,37°52.393′N,0,,00-00 24:60,2019/12/4 18:44,1575456293,120.528287,37.873212,岸基
603,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,167.6,8.7,120°31.735′E,37°52.313′N,0,,00-00 24:60,2019/12/4 18:45,1575456328,120.528915,37.871878,岸基
604,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,166.7,9.2,120°31.756′E,37°52.254′N,0,,00-00 24:60,2019/12/4 18:45,1575456354,120.529268,37.870895,岸基
605,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,165.3,8.8,120°31.758′E,37°52.249′N,0,,00-00 24:60,2019/12/4 18:45,1575456356,120.529297,37.870815,岸基
606,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,165.8,9,120°31.769′E,37°52.180′N,0,,00-00 24:60,2019/12/4 18:46,1575456384,120.529478,37.869663,岸基
607,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,165.1,9,120°31.784′E,37°52.136′N,0,,00-00 24:60,2019/12/4 18:46,1575456404,120.529733,37.868933,岸基
608,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,149.7,8.6,120°31.802′E,37°52.110′N,0,,00-00 24:60,2019/12/4 18:46,1575456415,120.530032,37.868502,岸基
609,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,156.7,8.7,120°31.841′E,37°52.046′N,0,,00-00 24:60,2019/12/4 18:47,1575456445,120.530682,37.867432,岸基
610,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,153.3,8.7,120°31.846′E,37°52.037′N,0,,00-00 24:60,2019/12/4 18:47,1575456449,120.530767,37.867283,岸基
611,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,150.4,8.8,120°31.885′E,37°51.977′N,0,,00-00 24:60,2019/12/4 18:47,1575456475,120.531413,37.866283,岸基
612,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,140.9,9.2,120°31.933′E,37°51.914′N,0,,00-00 24:60,2019/12/4 18:48,1575456506,120.532218,37.865238,岸基
613,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,138,8.9,120°32.061′E,37°51.798′N,0,,00-00 24:60,2019/12/4 18:49,1575456566,120.534353,37.863302,岸基
614,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,138.9,9.1,120°32.087′E,37°51.772′N,0,,00-00 24:60,2019/12/4 18:49,1575456579,120.534783,37.862867,岸基
615,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,154.4,9.2,120°32.115′E,37°51.736′N,0,,00-00 24:60,2019/12/4 18:49,1575456597,120.53525,37.862265,岸基
616,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,140.8,9.1,120°32.173′E,37°51.674′N,0,,00-00 24:60,2019/12/4 18:50,1575456627,120.536223,37.861233,岸基
617,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,140.6,9,120°32.177′E,37°51.670′N,0,,00-00 24:60,2019/12/4 18:50,1575456629,120.536288,37.861168,岸基
618,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,148.2,9.3,120°32.248′E,37°51.586′N,0,,00-00 24:60,2019/12/4 18:51,1575456670,120.537467,37.859767,岸基
619,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,149.5,9.3,120°32.343′E,37°51.488′N,0,,00-00 24:60,2019/12/4 18:51,1575456718,120.539043,37.858137,岸基
620,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,148.3,8.9,120°32.443′E,37°51.359′N,0,,00-00 24:60,2019/12/4 18:52,1575456779,120.54072,37.855978,岸基
621,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,153.2,8.9,120°32.495′E,37°51.295′N,0,,00-00 24:60,2019/12/4 18:53,1575456809,120.541587,37.854913,岸基
622,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,158,9.2,120°32.498′E,37°51.290′N,0,,00-00 24:60,2019/12/4 18:53,1575456811,120.541627,37.854835,岸基
623,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,164.9,8.1,120°32.511′E,37°51.222′N,0,,00-00 24:60,2019/12/4 18:54,1575456840,120.541848,37.853708,岸基
624,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,163.6,8.1,120°32.516′E,37°51.209′N,0,,00-00 24:60,2019/12/4 18:54,1575456845,120.541933,37.853483,岸基
625,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,151,8.8,120°32.556′E,37°51.157′N,0,,00-00 24:60,2019/12/4 18:54,1575456870,120.5426,37.85261,岸基
626,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,150.5,8.9,120°32.583′E,37°51.112′N,0,,00-00 24:60,2019/12/4 18:54,1575456890,120.54305,37.851867,岸基
627,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,149.2,8.6,120°32.599′E,37°51.091′N,0,,00-00 24:60,2019/12/4 18:55,1575456901,120.543313,37.851517,岸基
628,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,160.2,8.7,120°32.635′E,37°51.020′N,0,,00-00 24:60,2019/12/4 18:55,1575456931,120.543923,37.85034,岸基
629,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,160.2,8.7,120°32.638′E,37°51.010′N,0,,00-00 24:60,2019/12/4 18:55,1575456935,120.543967,37.850167,岸基
630,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,157.3,8.6,120°32.670′E,37°50.953′N,0,,00-00 24:60,2019/12/4 18:56,1575456961,120.544508,37.849213,岸基
631,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,147.7,8.5,120°32.749′E,37°50.822′N,0,,00-00 24:60,2019/12/4 18:57,1575457021,120.545817,37.847033,岸基
632,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,156.3,8.7,120°32.752′E,37°50.818′N,0,,00-00 24:60,2019/12/4 18:57,1575457022,120.545868,37.846962,岸基
633,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,142,9.1,120°32.804′E,37°50.745′N,0,,00-00 24:60,2019/12/4 18:57,1575457056,120.546735,37.845752,岸基
634,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,149.9,9.2,120°32.914′E,37°50.586′N,0,,00-00 24:60,2019/12/4 18:58,1575457130,120.548563,37.843103,岸基
635,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,154.3,8.8,120°32.963′E,37°50.513′N,0,,00-00 24:60,2019/12/4 18:59,1575457162,120.549387,37.841887,岸基
636,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,148.8,9.4,120°33.006′E,37°50.453′N,0,,00-00 24:60,2019/12/4 18:59,1575457191,120.550098,37.840882,岸基
637,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,145.9,8.9,120°33.059′E,37°50.391′N,0,,00-00 24:60,2019/12/4 19:00,1575457220,120.55099,37.839858,岸基
638,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,147.4,8.8,120°33.264′E,37°50.135′N,0,,00-00 24:60,2019/12/4 19:02,1575457342,120.554403,37.835583,岸基
639,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,154.1,8.9,120°33.314′E,37°50.068′N,0,,00-00 24:60,2019/12/4 19:02,1575457372,120.555232,37.834463,岸基
640,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,154.7,8.9,120°33.318′E,37°50.058′N,0,,00-00 24:60,2019/12/4 19:02,1575457377,120.5553,37.8343,岸基
641,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,147.9,8.6,120°33.342′E,37°49.999′N,0,,00-00 24:60,2019/12/4 19:03,1575457402,120.555702,37.833317,岸基
642,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,139.8,9.5,120°33.410′E,37°49.943′N,0,,00-00 24:60,2019/12/4 19:03,1575457434,120.556833,37.832377,岸基
643,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,149.1,8.8,120°33.539′E,37°49.789′N,0,,00-00 24:60,2019/12/4 19:05,1575457507,120.558983,37.829817,岸基
644,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,150.3,8.8,120°33.542′E,37°49.785′N,0,,00-00 24:60,2019/12/4 19:05,1575457508,120.55904,37.829748,岸基
645,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,163.6,9.2,120°33.577′E,37°49.720′N,0,,00-00 24:60,2019/12/4 19:05,1575457537,120.559618,37.828667,岸基
646,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,165.6,8.1,120°33.587′E,37°49.638′N,0,,00-00 24:60,2019/12/4 19:06,1575457570,120.55979,37.827293,岸基
647,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,154.5,8.9,120°33.687′E,37°49.518′N,0,,00-00 24:60,2019/12/4 19:07,1575457628,120.561447,37.825297,岸基
648,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,154.3,9.1,120°33.856′E,37°49.245′N,0,,00-00 24:60,2019/12/4 19:09,1575457750,120.564275,37.820745,岸基
649,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,143.4,9.4,120°34.153′E,37°48.900′N,0,,00-00 24:60,2019/12/4 19:11,1575457915,120.569222,37.815007,岸基
650,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,144.4,8.5,120°34.202′E,37°48.847′N,0,,00-00 24:60,2019/12/4 19:12,1575457942,120.570027,37.81411,岸基
651,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,143.4,9.2,120°34.317′E,37°48.720′N,0,,00-00 24:60,2019/12/4 19:13,1575458003,120.571943,37.811995,岸基
652,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,112.8,9,120°34.881′E,37°48.435′N,0,,00-00 24:60,2019/12/4 19:16,1575458215,120.581343,37.807243,岸基
653,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,100,9.2,120°35.163′E,37°48.363′N,0,,00-00 24:60,2019/12/4 19:18,1575458307,120.586053,37.806045,岸基
654,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,96.1,9.4,120°35.256′E,37°48.353′N,0,,00-00 24:60,2019/12/4 19:18,1575458337,120.587602,37.80588,岸基
655,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,102.4,9.4,120°35.545′E,37°48.299′N,0,,00-00 24:60,2019/12/4 19:20,1575458428,120.592418,37.804983,岸基
656,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,98.9,9.1,120°35.839′E,37°48.257′N,0,,00-00 24:60,2019/12/4 19:21,1575458519,120.597313,37.804288,岸基
657,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,89.5,9.3,120°36.131′E,37°48.218′N,0,,00-00 24:60,2019/12/4 19:23,1575458611,120.602185,37.80363,岸基
658,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,99.7,9.4,120°37.423′E,37°48.103′N,0,,00-00 24:60,2019/12/4 19:30,1575459006,120.623717,37.801717,岸基
659,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,103.7,9.2,120°37.520′E,37°48.086′N,0,,00-00 24:60,2019/12/4 19:30,1575459036,120.62533,37.80143,岸基
660,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,125.3,9.4,120°37.709′E,37°48.027′N,0,,00-00 24:60,2019/12/4 19:31,1575459097,120.628487,37.800455,岸基
661,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,146.2,9,120°37.763′E,37°47.966′N,0,,00-00 24:60,2019/12/4 19:32,1575459127,120.629382,37.79944,岸基
662,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,137.1,8.6,120°38.010′E,37°47.810′N,0,,00-00 24:60,2019/12/4 19:33,1575459227,120.6335,37.796833,岸基
663,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,160.2,8.3,120°38.190′E,37°47.548′N,0,,00-00 24:60,2019/12/4 19:36,1575459362,120.6365,37.792467,岸基
664,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,167.3,7.8,120°38.196′E,37°47.518′N,0,,00-00 24:60,2019/12/4 19:36,1575459375,120.636593,37.79197,岸基
665,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,167.8,7.9,120°38.210′E,37°47.464′N,0,,00-00 24:60,2019/12/4 19:36,1575459401,120.636832,37.791072,岸基
666,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,174.5,8,120°38.261′E,37°47.193′N,0,,00-00 24:60,2019/12/4 19:38,1575459524,120.637685,37.786545,岸基
667,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,157.5,8.4,120°38.288′E,37°47.062′N,0,,00-00 24:60,2019/12/4 19:39,1575459583,120.638138,37.784367,岸基
668,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,106.1,5.4,120°38.385′E,37°46.965′N,0,,00-00 24:60,2019/12/4 19:40,1575459644,120.639753,37.782757,岸基
669,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,76,4.1,120°38.435′E,37°46.971′N,0,,00-00 24:60,2019/12/4 19:41,1575459674,120.640582,37.782852,岸基
670,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,135.9,4.2,120°38.582′E,37°46.986′N,0,,00-00 24:60,2019/12/6 12:16,1575605802,120.643038,37.783098,岸基
671,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,303.9,6.5,120°38.428′E,37°46.968′N,0,,00-00 24:60,2019/12/6 12:18,1575605924,120.640472,37.782795,岸基
672,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,316.4,6.6,120°38.373′E,37°47.004′N,0,,00-00 24:60,2019/12/6 12:19,1575605955,120.639553,37.783398,岸基
673,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,344.3,6.9,120°38.316′E,37°47.104′N,0,,00-00 24:60,2019/12/6 12:20,1575606015,120.638597,37.785075,岸基
674,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,357.2,7,120°38.281′E,37°47.280′N,0,,00-00 24:60,2019/12/6 12:21,1575606106,120.638013,37.787995,岸基
675,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,338.6,6.9,120°38.245′E,37°47.549′N,0,,00-00 24:60,2019/12/6 12:24,1575606244,120.637415,37.792485,岸基
676,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,303.1,6.3,120°38.077′E,37°47.723′N,0,,00-00 24:60,2019/12/6 12:26,1575606365,120.634625,37.795377,岸基
677,61778,60371,0,410050325,捕捞,Fishing,未定义,Unknown,100,30,0,70.7,302.7,6.2,120°38.022′E,37°47.751′N,0,,00-00 24:60,2019/12/6 12:26,1575606395,120.633708,37.795848,岸基
